CustomerID,Name,Email,Region,LoyaltyTier
C2409,Stanley Powell,grace63@gmail.com,North,Silver
C2410,Karen Meyers,kathleenrocha@pace.com,South,Bronze
C2411,Kevin Patel,kristen13@moreno.org,South,Platinum
C2412,Brian Ortiz,richardlara@levy-graham.com,West,Bronze
C2413,Wendy Ramsey,stephenvang@hotmail.com,West,Silver
C2414,Christina Morris,ewilcox@hotmail.com,South,Gold
C2415,Mark Johnson,woodlisa@graham.org,East,Silver
C2416,Alexandra Mcdonald,briggsangela@yahoo.com,South,Gold
C2417,Megan Gibson,louisle@smith.com,East,Silver
C2418,Isaac Stokes,brittany17@williams-york.com,East,Bronze
C2419,Brandon Carpenter,scott31@hammond-lee.com,West,Bronze
C2420,George Blevins,collinsmichael@morgan.com,South,Gold
C2421,Jason Ramirez,luis94@williams.com,South,Gold
C2422,Allison Ramirez,dawsonjason@hotmail.com,North,Platinum
C2423,Leslie Martinez,joseph28@tucker.biz,West,Gold
C2424,Cody Lee,dawn16@gould.com,East,Platinum
C2425,Christine Jackson,joelbarton@yahoo.com,North,Gold
C2426,Julie Edwards,jerryrobinson@hotmail.com,North,Bronze
C2427,Oscar Hunt,elizabeth71@gmail.com,North,Bronze
C2428,Robert Dougherty,fitzgeraldkevin@williams.biz,North,Gold
C2429,Anthony Santiago,dmalone@yahoo.com,West,Silver
C2430,Terry Johnson,ejuarez@hodges.com,North,Silver
C2431,Marcus Hernandez,thomas66@ford.com,South,Gold
C2432,Parker Coleman,amyburton@gmail.com,East,Gold
C2433,Gregory Marshall,ycuevas@gmail.com,North,Bronze
C2434,Anna Jordan,tracyreeves@bates-parker.biz,South,Platinum
C2435,Matthew Brown,ronald54@yahoo.com,West,Bronze
C2436,Teresa Ramirez,cmartinez@rodriguez.org,South,Platinum
C2437,Joann Hill,austin08@kelley.com,West,Bronze
C2438,Joshua Williams,williamserin@lucas-harrington.com,East,Platinum
C2439,Aaron Murray,robertthompson@yahoo.com,East,Silver
C2440,Kimberly Young,tmolina@gibson.biz,North,Bronze
C2441,Angela Lynch,parrishalexis@gmail.com,West,Gold
C2442,Paula Humphrey,armstrongleah@hotmail.com,East,Platinum
C2443,Amber Stewart,lori67@quinn.com,East,Bronze
C2444,Samantha Middleton,joshuahanna@griffin.org,North,Silver
C2445,Steven Benson,jjohns@gmail.com,North,Silver
C2446,Brittney Terrell,smithwilliam@gmail.com,South,Bronze
C2447,Deborah Morales,sarahfarrell@edwards.com,West,Gold
C2448,Christian Lopez,alexanderdawn@hotmail.com,North,Platinum
C2449,Willie Frost,michael56@gardner.info,East,Gold
C2450,Michelle Mendez,igonzalez@hotmail.com,North,Silver
C2451,Scott Hays,alan99@williams.com,South,Platinum
C2452,Deborah Estrada,lwheeler@gmail.com,West,Gold
C2453,Lisa Allen,lmeza@odonnell.com,East,Silver
C2454,Eduardo Fuentes,kylebrown@gmail.com,West,Gold
C2455,Ms. Bianca Wood MD,jonesspencer@yahoo.com,West,Silver
C2456,Beth Evans,cantuangela@gmail.com,North,Silver
C2457,Tracy Kidd,dakota17@underwood.com,South,Platinum
C2458,Mr. Ryan Randall,aallen@gray.com,East,Platinum
C2459,Brooke Huff,dbaker@gmail.com,South,Platinum
C2460,Michael Davis,masseykatherine@hotmail.com,North,Bronze
C2461,Jennifer Stewart,phudson@hotmail.com,North,Gold
C2462,Amber Greer,beth17@ford.com,North,Bronze
C2463,Jim Olsen DVM,jenniferkoch@russo.info,North,Bronze
C2464,Shaun Silva,barrerabenjamin@edwards.com,South,Bronze
C2465,Aaron Leonard,fisherheather@yahoo.com,North,Gold
C2466,Katherine Holmes,townsendjoshua@terry-dunn.info,South,Platinum
C2467,Michael Rivera,rchristensen@gmail.com,South,Platinum
C2468,Bryan Sharp,gonzalezdesiree@hotmail.com,West,Silver
C2469,Charles Moreno,christinerodriguez@little.com,South,Bronze
C2470,Brian Martin,mariaortiz@yahoo.com,South,Bronze
C2471,Mike Salazar,belltammy@gmail.com,West,Bronze
C2472,Howard Morrow,xnelson@hotmail.com,North,Bronze
C2473,Oscar Everett,leonmorgan@hotmail.com,West,Silver
C2474,Ralph Beasley,burnetttina@yahoo.com,South,Silver
C2475,Patricia Gomez,joshuanicholson@ford.info,West,Platinum
C2476,Tiffany Jones,richard52@hotmail.com,West,Silver
C2477,Colton Huang,michelledickerson@myers.com,North,Gold
C2478,Samantha Brown,knightmadison@alexander-wilson.com,East,Bronze
C2479,Edward Marsh,thompsonchelsea@yahoo.com,East,Bronze
C2480,Tommy Tate,butlerdebra@deleon.com,North,Platinum
C2481,Jennifer Travis,brandy00@yahoo.com,North,Silver
C2482,Ruben White,ericolson@williams.com,West,Silver
C2483,Pamela Anderson,gjohnston@washington.com,South,Gold
C2484,Marc Yang,wesley83@hotmail.com,South,Platinum
C2485,Carlos Murray,robert88@gmail.com,South,Gold
C2486,Misty Thompson,nwest@hotmail.com,South,Gold
C2487,Jaime Lara,ejenkins@gmail.com,South,Platinum
C2488,Kristy Villarreal,adamscassidy@mayer-best.com,South,Platinum
C2489,Jessica Robinson,marykoch@yahoo.com,East,Gold
C2490,Karen Murphy,andrewhart@davis.net,East,Bronze
C2491,Charles Sweeney,vwu@hotmail.com,North,Silver
C2492,Lisa Hawkins,judithquinn@gmail.com,South,Silver
C2493,Dana Kim,christopher99@cunningham.com,East,Gold
C2494,Dustin Garcia,marcia09@hotmail.com,East,Platinum
C2495,Sean Marshall,bingram@ramirez-dennis.com,South,Silver
C2496,Brandon Lynch,lgreen@gmail.com,East,Platinum
C2497,Jay Martin,hensonalison@velazquez-richardson.info,South,Bronze
C2498,Joshua Schmidt,jessica29@yahoo.com,West,Bronze
C2499,Bonnie Horn,villegastom@gmail.com,North,Gold
C2500,Kelly Tran,amiller@willis-thomas.net,East,Platinum
C2501,Jessica Robinson MD,qelliott@wood.info,East,Silver
C2502,Michael Mcmahon,ccollins@hotmail.com,North,Silver
C2503,Donald Ho,stevenadams@chan.biz,West,Bronze
C2504,John Hunt,gperez@yahoo.com,East,Bronze
C2505,Jessica Ross,brewereugene@hardy-parker.com,East,Bronze
C2506,Gloria Contreras,fgonzalez@yahoo.com,West,Platinum
C2507,John Riley,campbellsara@davis.biz,East,Silver
C2508,Anna Clark,dennisjoel@snyder.net,North,Silver
C2509,Kristen Pace,hendersonalexander@gmail.com,West,Bronze
C2510,Ryan Long,mark22@gmail.com,East,Gold
C2511,Thomas Anderson,qthompson@browning.com,East,Bronze
C2512,Jose Cobb,shannonsutton@meyer.com,North,Bronze
C2513,Melissa Nguyen,jeffrey96@hotmail.com,West,Silver
C2514,Kayla Wise,hcontreras@maynard.org,East,Gold
C2515,Casey Roth,ipowell@perry.org,East,Platinum
C2516,Brian Martin,irose@davis-fleming.com,East,Gold
C2517,Joshua Rhodes,twilkinson@russell.com,North,Bronze
C2518,Kevin Gaines,joy89@hotmail.com,South,Platinum
C2519,Shannon Stone,yorkronald@rodriguez-morris.org,South,Platinum
C2520,Amy Sanchez,rachel66@yahoo.com,East,Bronze
C2521,Barbara Yates,webbterrance@gmail.com,West,Silver
C2522,Mark Smith,mprice@yahoo.com,North,Bronze
C2523,Abigail Tucker,kelleremily@villegas.com,North,Gold
C2524,Matthew Miller,dennisbailey@yahoo.com,West,Bronze
C2525,Cynthia Williams,littlemichael@jones-rose.com,North,Platinum
C2526,Wendy Owens,granttina@hotmail.com,East,Silver
C2527,Christie Vazquez,danielwolf@gmail.com,East,Platinum
C2528,Michael Haynes,vincentpamela@short.com,East,Silver
C2529,Rodney Gonzalez,barbara34@jordan.info,South,Gold
C2530,Richard Mccoy,tramirez@yahoo.com,East,Gold
C2531,Christina Herrera,matthewlambert@reed.com,West,Bronze
C2532,Jessica Shepherd,kevin23@yahoo.com,East,Platinum
C2533,Jordan Preston,samanthamitchell@gmail.com,North,Bronze
C2534,Alexis Perez,martinezjeffrey@tate-sanchez.info,North,Gold
C2535,Martin Farley,paulwheeler@jackson.net,North,Silver
C2536,David Rogers,waltonallison@moore.org,South,Platinum
C2537,Jamie Frye,djenkins@mcdowell-west.com,South,Gold
C2538,Christina Bennett,stevenschristina@chang.net,South,Gold
C2539,Tina Diaz,riosmegan@terry.info,East,Platinum
C2540,Sandra Wood,ccasey@hotmail.com,North,Bronze
C2541,Michael Duncan,usanders@simpson-williams.com,South,Gold
C2542,Bryan Wilson,chowell@murray.com,North,Bronze
C2543,Brian Knapp,mreynolds@lambert-juarez.com,West,Platinum
C2544,Sara Livingston,mgreen@hotmail.com,South,Gold
C2545,Joseph Jones,mscott@nguyen-davidson.com,East,Platinum
C2546,Sarah Wolfe MD,bradythomas@hotmail.com,North,Gold
C2547,Jessica Evans,william10@irwin-morales.com,West,Platinum
C2548,Matthew Collins,jeffholland@hotmail.com,South,Gold
C2549,Summer Johnson,suzanne85@garza.biz,West,Platinum
C2550,Derrick Washington,cassandradavis@hotmail.com,East,Platinum
C2551,Jamie Barry,kevin04@yahoo.com,West,Silver
C2552,Catherine Huff,stephaniehickman@christensen.com,North,Silver
C2553,Craig Bell,denise62@yahoo.com,East,Platinum
C2554,Austin Diaz,howardchloe@harper.com,South,Bronze
C2555,Barbara Klein,blackjoseph@burgess.com,North,Bronze
C2556,Lisa Stokes,rodriguezgregory@smith-webb.com,North,Platinum
C2557,Warren Jackson,wtodd@gomez.info,South,Gold
C2558,Miranda Ryan,allenjose@hotmail.com,West,Gold
C2559,Anthony Horn,michaelshelton@page.com,North,Bronze
C2560,Travis Medina,coltonmiller@thompson-stuart.com,East,Silver
C2561,Tammy Smith,rossbenjamin@acevedo-tyler.biz,North,Silver
C2562,Jack Grant,sean85@santiago.net,South,Silver
C2563,Virginia Smith,hgreer@obrien-patterson.info,North,Gold
C2564,Luis Marquez,kimberly03@yahoo.com,West,Gold
C2565,Erika King,tmcneil@yahoo.com,West,Silver
C2566,Lance Banks,cstewart@peters.biz,South,Platinum
C2567,Mr. David Lynch,mwright@gross.com,South,Platinum
C2568,Michael Avila,jjennings@hotmail.com,West,Gold
C2569,Troy Richardson,amanda92@taylor-dyer.org,West,Gold
C2570,Jack Mckay,troyparks@gmail.com,East,Gold
C2571,Robert Montoya,clee@hotmail.com,South,Gold
C2572,Paul Peterson,nicolesmith@hotmail.com,West,Gold
C2573,Jessica Cohen,ngarner@elliott.org,West,Gold
C2574,Kimberly Cole,gsanchez@hotmail.com,North,Platinum
C2575,Samantha Myers,zpreston@miller.com,West,Gold
C2576,Kathryn May,kimberly16@gates.com,West,Silver
C2577,Justin Woods,amandamartin@mercado.com,West,Gold
C2578,Jessica Nolan,thernandez@mora.com,West,Bronze
C2579,Michael Hamilton,nicholas91@howard.com,South,Bronze
C2580,Dana Cobb,johnoconnor@yahoo.com,North,Bronze
C2581,Steven Flynn,kevin18@gmail.com,South,Gold
C2582,Kelly Lambert,fergusonlauren@hotmail.com,East,Gold
C2583,Robert Crawford Jr.,amberhansen@yahoo.com,West,Gold
C2584,Gregory Reese,jamesbennett@houston.biz,East,Silver
C2585,Kenneth Owens,schneiderkimberly@travis-obrien.info,South,Gold
C2586,Victoria White,ucalderon@gmail.com,West,Gold
C2587,Christopher Stewart,gvalentine@hull.net,South,Gold
C2588,Jacob Bailey,wolfnancy@yahoo.com,East,Gold
C2589,Jordan Brooks,kathleencortez@gmail.com,West,Bronze
C2590,Evan Houston,leonardmitchell@hotmail.com,East,Bronze
C2591,John Harris,tammysims@gmail.com,East,Gold
C2592,Kathryn Carroll,lcontreras@yahoo.com,North,Gold
C2593,Kurt Simpson,bryan26@hotmail.com,West,Silver
C2594,Heather King,mary19@chapman-rivas.org,South,Platinum
C2595,Lawrence Mcintosh,martinezdennis@gmail.com,North,Platinum
C2596,Ashley Humphrey,kimbarbara@howard.org,East,Bronze
C2597,Dr. Lisa Parker PhD,kelly00@sullivan-jacobs.biz,North,Bronze
C2598,Amy Holloway,bradymendoza@bowers.net,West,Bronze
C2599,Robert Reyes,mirandamcdaniel@gmail.com,South,Platinum
C2600,Mallory Stone MD,dayryan@hotmail.com,East,Gold
C2601,Deborah Mason,iclark@hotmail.com,East,Gold
C2602,Jill Liu,ramosdaniel@griffith.net,South,Silver
C2603,Scott Lozano,williamskimberly@carson.com,North,Silver
C2604,Samantha Mercado,david88@allen.info,South,Silver
C2605,Joseph Snyder,lisafernandez@kane-graham.com,East,Bronze
C2606,Jason Simmons,holly12@yahoo.com,West,Platinum
C2607,Laurie Coleman MD,toddhaynes@sullivan.net,North,Bronze
C2608,John Torres,kristin80@hotmail.com,North,Bronze
C2609,Claudia Hale,jeffboone@hotmail.com,West,Platinum
C2610,Daniel Wilson,jeremy33@thomas.info,West,Gold
C2611,Matthew Copeland,kmcguire@kelly.biz,South,Platinum
C2612,Christy Vasquez,robertaglenn@clark.net,North,Gold
C2613,Samantha Armstrong,tanyabarry@yahoo.com,North,Gold
C2614,Casey Garcia,scottgwendolyn@yahoo.com,South,Platinum
C2615,Mary Cortez,barry91@kelly.com,North,Gold
C2616,Christina Reynolds,katherineburton@anderson-frazier.com,South,Platinum
C2617,Michael Young,watsonjamie@gmail.com,East,Platinum
C2618,Andrea Love DVM,qconley@patrick-mccoy.info,East,Silver
C2619,Sarah Torres,anthonyarmstrong@gmail.com,East,Platinum
C2620,Shawn Hatfield,dleblanc@hotmail.com,West,Silver
C2621,Patrick Bates,michellejohnson@king.com,West,Bronze
C2622,Melissa Kelley,andreafoster@freeman.com,West,Bronze
C2623,Leslie Henderson,karen15@gmail.com,West,Platinum
C2624,Carlos Davis,pbender@hall-brandt.com,West,Gold
C2625,Jeffrey Rogers,kimberlymarquez@miles-peters.com,East,Bronze
C2626,Mrs. Samantha Young,bradley13@yahoo.com,East,Silver
C2627,Austin Mcdowell,vcook@gmail.com,North,Platinum
C2628,Ashley Anderson,xperez@nelson.com,East,Silver
C2629,Cody Allen,danielbanks@williams-nelson.com,North,Platinum
C2630,Jeremy Vega,stanleyjose@long.org,North,Bronze
C2631,Maria Beck,stephanie01@yahoo.com,East,Silver
C2632,Mr. Michael Delgado DVM,samantha82@gmail.com,North,Silver
C2633,Thomas Reed,jonathan89@ramirez.com,West,Bronze
C2634,Heather Morris,kimberly36@stevenson.com,East,Gold
C2635,Mary Douglas,marcothomas@larson.com,West,Gold
C2636,Andrea Hicks,hmcgee@gmail.com,North,Silver
C2637,James Thomas,yrobertson@yahoo.com,East,Gold
C2638,Elaine Lewis,vanessa70@yahoo.com,East,Platinum
C2639,Bonnie Bell,price@gmail.com,West,Gold
C2640,Marie Wright,michaelmathis@moore-lee.com,East,Bronze
C2641,Linda Marshall,kathleenwhite@castillo.info,South,Platinum
C2642,Natasha Johns,morrisclaudia@yahoo.com,North,Silver
C2643,Scott Blake,mark54@austin.net,North,Platinum
C2644,Abigail Armstrong,rmartin@yahoo.com,South,Platinum
C2645,Jean Cox,qtorres@hotmail.com,South,Bronze
C2646,Patrick Logan,iperkins@ibarra.net,South,Gold
C2647,Erik Ryan PhD,teresapatrick@yahoo.com,East,Bronze
C2648,Kimberly Mills,wigginsamanda@hotmail.com,South,Silver
C2649,Melanie Cooley,diazkevin@wall.org,East,Gold
C2650,Melissa Smith,brian14@carpenter-thompson.com,South,Silver
C2651,Paul Stanley,gwalls@gmail.com,South,Gold
C2652,Jeremiah Salinas,briancoleman@spears-cohen.org,North,Silver
C2653,Joyce Wright,johnsonthomas@leonard.com,East,Gold
C2654,Carrie Hawkins,matthew36@kelley.net,East,Platinum
C2655,Shane Fox,andrewgutierrez@cabrera.com,North,Bronze
C2656,Anthony Knapp,powens@hunter.com,West,Silver
C2657,Katie Davis,vickijackson@yahoo.com,West,Gold
C2658,Megan Velasquez,yhays@king-flowers.com,South,Gold
C2659,Stanley Roberts,nina81@hotmail.com,North,Gold
C2660,Robert Kelly,william60@pacheco.net,South,Platinum
C2661,Miranda Wilson,robertsonjames@yahoo.com,South,Silver
C2662,Austin Hartman,lisa53@gmail.com,West,Bronze
C2663,Catherine Nelson,johnsonzachary@hotmail.com,South,Silver
C2664,Colleen Haynes,westdarren@yahoo.com,North,Platinum
C2665,Maria Ramirez,steven12@gmail.com,East,Bronze
C2666,Heidi Mendoza,patricia13@gmail.com,South,Bronze
C2667,Cody Gordon,robin83@marshall.com,North,Platinum
C2668,Janice Franklin,riveratoni@gmail.com,North,Platinum
C2669,Connie Long,cassidy54@gmail.com,West,Silver
C2670,Mark Cruz,taraharrison@madden-townsend.com,East,Gold
C2671,Ann Castro,tamara05@gmail.com,South,Silver
C2672,Patrick Suarez,qboyd@sanders.com,East,Platinum
C2673,Vanessa Howard,vernonriggs@gmail.com,North,Silver
C2674,Roger Kelley,anna85@jones.com,West,Silver
C2675,Lauren Rogers,danielslauren@yahoo.com,South,Gold
C2676,Samuel Orozco,sextonleslie@hotmail.com,West,Gold
C2677,Tina Martin,watkinstracy@hotmail.com,North,Platinum
C2678,Zachary Frazier,lisa68@gmail.com,South,Platinum
C2679,Laura Li,jburgess@baker.com,North,Silver
C2680,Derrick Bradford,kelly51@hotmail.com,East,Silver
C2681,Steven Allison,shannon85@lane-hernandez.com,North,Gold
C2682,Sarah Compton,banksalan@freeman.com,North,Gold
C2683,Angela Anderson,robert51@burton.com,South,Gold
C2684,Jeremy Taylor,anne84@shaw-mckay.info,North,Platinum
C2685,James Pittman,ricardojohnson@gmail.com,South,Silver
C2686,Kerri Jones,taylor62@lopez-harris.net,West,Gold
C2687,Christopher Hensley,debbie32@gilbert.info,North,Gold
C2688,Eric Palmer,jacob53@yahoo.com,East,Gold
C2689,Kelly Jones,christensenjason@duran.com,South,Platinum
C2690,Ryan Jones,bryan64@hotmail.com,North,Silver
C2691,Stephen Thompson,heidi33@yahoo.com,South,Gold
C2692,Nicole Carter,morgan89@george.com,East,Platinum
C2693,Rhonda Reeves,ryanfriedman@stewart-fuentes.com,South,Silver
C2694,Joseph Kim,annerodriguez@yahoo.com,East,Bronze
C2695,Anthony Rangel,wardbeth@gmail.com,East,Gold
C2696,Jessica Matthews,ichambers@gmail.com,South,Bronze
C2697,David Thomas,pearsonjennifer@gmail.com,West,Bronze
C2698,Richard Underwood,taylorjoseph@yahoo.com,North,Silver
C2699,Guy Hensley,jerry05@gmail.com,North,Bronze
C2700,Lisa Harris,staceysims@mcintyre.net,East,Gold
C2701,Corey Davis,linda03@taylor-mcdonald.com,South,Platinum
C2702,Jeremy Williams,john64@payne-flores.com,East,Silver
C2703,Brian Yoder,lmcmillan@gmail.com,South,Gold
C2704,Natalie Kemp,flopez@larsen-peters.com,North,Platinum
C2705,Sandra Meza,parkeranna@gmail.com,North,Gold
C2706,Pamela Branch,jonathonobrien@campbell.com,West,Silver
C2707,Andrew Martinez,bishopjoseph@mcdaniel-aguilar.com,South,Gold
C2708,Kyle Beck,stephanie80@yahoo.com,East,Gold
C2709,Kim Hampton,leestuart@gmail.com,West,Silver
C2710,William Alexander,lucasnewton@rodriguez-george.com,East,Bronze
C2711,Andrew Lopez,taylorschmidt@yahoo.com,South,Gold
C2712,Tina Herrera,michaelwilson@yahoo.com,South,Platinum
C2713,Julie Mays,zamoradonald@hotmail.com,East,Platinum
C2714,Peggy Young,amercer@ellis-caldwell.com,North,Bronze
C2715,John Turner,brian34@yahoo.com,East,Gold
C2716,Jason Horn,anthony13@yahoo.com,West,Silver
C2717,Benjamin Anthony,jmitchell@bennett-reid.com,South,Bronze
C2718,Jessica Smith,greenescott@rogers.com,West,Silver
C2719,Angela Davidson,emilyjackson@gmail.com,West,Platinum
C2720,Amber Meadows,obrienjennifer@hotmail.com,North,Gold
C2721,Pamela Miller,william35@palmer.net,North,Gold
C2722,Cindy Martinez,toddrhonda@gmail.com,East,Platinum
C2723,Tina Hoffman,nelsoncolleen@shepherd.com,East,Bronze
C2724,Roger Meyers,ucook@hotmail.com,North,Platinum
C2725,Peter Bond,baileyricky@williams-graves.biz,East,Bronze
C2726,Kimberly Young,taylorcatherine@gmail.com,East,Platinum
C2727,David Matthews,sheila71@miller.info,West,Gold
C2728,Kevin Davenport,shelly74@navarro.biz,East,Bronze
C2729,Dustin Harris,sarahsoto@yahoo.com,West,Gold
C2730,Willie Manning,maria96@perry-kirk.com,West,Platinum
C2731,Jessica Adams,aperez@jones-estrada.com,South,Silver
C2732,Benjamin Ferguson,jerrymartinez@bryan.net,South,Silver
C2733,Erica Harris,dcunningham@hotmail.com,East,Silver
C2734,Jeffrey Ruiz,davidmedina@moore-martin.com,North,Gold
C2735,David Mcpherson,kendra03@williams.org,South,Bronze
C2736,Anthony Boone,jkennedy@patel-carpenter.com,North,Platinum
C2737,Sean Reid,hansonpeggy@gmail.com,South,Bronze
C2738,Dr. Neil Parks MD,richard71@nielsen.org,North,Bronze
C2739,Ashley Sutton,andrewsdavid@walsh.com,West,Platinum
C2740,Kyle Gregory,scottmiranda@hotmail.com,North,Silver
C2741,Elizabeth Davis,shahhannah@bauer.com,West,Silver
C2742,Brian Chang,james99@yahoo.com,East,Bronze
C2743,Beverly Novak,wilsondarryl@james.org,North,Gold
C2744,James Skinner,markjones@smith-wilson.net,South,Bronze
C2745,Corey Marshall,anthonymartin@hotmail.com,South,Platinum
C2746,Brett Calderon,jamescastaneda@bailey.net,North,Silver
C2747,Michael Brown,sandra69@davis.net,South,Silver
C2748,Miss Samantha Bell,griley@lamb.net,South,Platinum
C2749,Mrs. Elizabeth Anderson,nicholashill@thomas.net,North,Gold
C2750,Ivan Edwards,krauseyolanda@morrow-sanders.com,North,Silver
C2751,Steven Webb,richard99@hurley-wood.com,East,Gold
C2752,Dustin Benson,vpeterson@pierce.biz,East,Silver
C2753,Brandon Webster,crystalking@hotmail.com,South,Gold
C2754,Christina Little,fosborne@becker.biz,South,Silver
C2755,Nichole Torres,shaunbeard@hotmail.com,East,Silver
C2756,Rose Schmidt,otorres@aguirre.net,North,Silver
C2757,Devin Gutierrez,gonzalezbrian@gonzalez.com,South,Silver
C2758,William Robinson,nortonpamela@espinoza.com,North,Bronze
C2759,Lauren Simmons,claudia24@cardenas.biz,North,Bronze
C2760,Brian Kramer,wisetara@gmail.com,South,Silver
C2761,Dwayne Murphy,lindarodriguez@jones.com,West,Silver
C2762,Karl Taylor,kingtaylor@gmail.com,South,Gold
C2763,Tony Fischer,michellewilliams@hotmail.com,South,Gold
C2764,Joshua Johnson,wardbrandon@gmail.com,North,Platinum
C2765,Veronica Scott,dwalker@gmail.com,North,Silver
C2766,Richard Mills,mosssteven@kelly.com,East,Silver
C2767,Mary Mendoza,donna09@gmail.com,South,Gold
C2768,James Acevedo,joshua29@gmail.com,West,Bronze
C2769,Jeffrey Wagner,karenchurch@irwin.com,West,Platinum
C2770,Tammy Adkins,ellisblake@santos.net,South,Gold
C2771,Martin Mathews,cooperalex@bowen.com,East,Platinum
C2772,April Blanchard,cevans@simpson.org,West,Platinum
C2773,Anthony Spears,jimenezjason@serrano.com,East,Bronze
C2774,April Clark,william19@hotmail.com,West,Platinum
C2775,Robert Blevins,jessica53@yahoo.com,East,Silver
C2776,Walter Marks,maria20@yahoo.com,West,Bronze
C2777,Jennifer Romero,qcastro@wilson.info,East,Bronze
C2778,John Ingram,hevans@yahoo.com,South,Bronze
C2779,Jamie Reyes,krista12@yahoo.com,West,Bronze
C2780,Mrs. Debra Odom,bwalker@hotmail.com,North,Platinum
C2781,Thomas Esparza,angela33@yahoo.com,South,Silver
C2782,John Taylor,maxwell44@garcia-rose.com,West,Bronze
C2783,Jason Reed,drodriguez@barnett.com,South,Platinum
C2784,Kayla Lee,ppatton@yahoo.com,South,Bronze
C2785,Robert Greene,walkerkiara@walker.info,East,Platinum
C2786,Matthew Carter,brianamontgomery@yahoo.com,West,Silver
C2787,Megan Riddle,ramirezabigail@yahoo.com,West,Bronze
C2788,Blake Lee,jeremy11@hobbs.com,West,Silver
C2789,Jennifer Ochoa,hendersonjennifer@yahoo.com,West,Silver
C2790,Christopher Powers,cheryl32@yahoo.com,South,Gold
C2791,Jane Howell,favila@yahoo.com,East,Platinum
C2792,Frank Davis,thomasstevenson@hurst-joseph.com,West,Platinum
C2793,Zachary Casey,bgibson@hotmail.com,South,Silver
C2794,Amanda Jones,angela20@yahoo.com,East,Silver
C2795,Sara Morales,ykaufman@hotmail.com,South,Bronze
C2796,Harry Glenn,dparker@hotmail.com,East,Platinum
C2797,Philip Dixon,heidiadams@rogers.com,South,Silver
C2798,Mrs. Ashley Palmer,heatherfrank@santos.com,South,Silver
C2799,Tammy Miller,danielmartin@gmail.com,South,Silver
C2800,Mrs. Tammy Mccullough,tylerbianca@yahoo.com,South,Bronze
C2801,Christina Jones,richardrussell@smith.info,South,Gold
C2802,Preston Dean,michaelwatson@holmes-gomez.biz,South,Silver
C2803,Christine York,shannonmendez@yahoo.com,South,Gold
C2804,Andrew Mullins,henrytony@alvarez-stevens.com,North,Platinum
C2805,Alicia Patterson,bethcasey@harris-gonzalez.com,South,Platinum
C2806,Margaret Craig,myersjenny@hall.com,North,Gold
C2807,Cory Crawford,adrian43@flores.com,North,Bronze
C2808,Vincent Schultz,robert55@yahoo.com,East,Gold
C2809,Jessica Martin,timothydouglas@hotmail.com,North,Silver
C2810,Sarah Clayton,srobinson@hotmail.com,East,Gold
C2811,Alan Mason,morenocaitlin@turner.com,South,Silver
C2812,Tracy Collins,micheal95@taylor.com,South,Gold
C2813,Katherine Pierce,gloria17@martin-sutton.com,East,Platinum
C2814,Kevin Barton,hawkinsmonica@yahoo.com,West,Bronze
C2815,Michael Chandler,wclark@yahoo.com,South,Silver
C2816,Micheal Wilson,pbrown@valdez.net,East,Bronze
C2817,Steve Bryant,williamskayla@allen.com,East,Platinum
C2818,Yolanda Johnson,alvarezrhonda@hotmail.com,South,Silver
C2819,Andrea Bird,mfigueroa@hotmail.com,South,Platinum
C2820,Lori Lopez,annlopez@collins.com,East,Bronze
C2821,Dr. Melissa Hall,monicabennett@snow.com,East,Silver
C2822,Kendra Marquez,tjames@padilla.com,East,Silver
C2823,Nicole Frank,markwilliams@hotmail.com,South,Platinum
C2824,Patrick Hensley,jjackson@kirk.com,East,Bronze
C2825,Nicole Choi,fdiaz@yahoo.com,North,Gold
C2826,Aaron Rosario,kelleytheresa@hotmail.com,South,Bronze
C2827,Kellie Pacheco,vanessahanson@stokes.biz,East,Gold
C2828,Joseph Lopez,christinecampbell@pugh.biz,West,Gold
C2829,Jessica Brady,michelle62@harding.com,East,Bronze
C2830,John Mcguire,alex65@gmail.com,South,Gold
C2831,Brian Wilson,corey69@mckee.biz,West,Silver
C2832,Timothy Anderson,haynesdeborah@yahoo.com,South,Silver
C2833,Christopher Allen,kbell@serrano.com,South,Bronze
C2834,Julian Chandler,charles33@yahoo.com,North,Platinum
C2835,Daniel Murphy,xstewart@reed.net,North,Platinum
C2836,Benjamin Williams,dpark@gonzalez.net,North,Platinum
C2837,Cole Morgan,jasmine71@yahoo.com,East,Gold
C2838,Andrew Phillips,natasha23@ray.com,West,Platinum
C2839,Nicholas Ford,onorton@phillips.com,East,Platinum
C2840,Edward Richardson,sarah03@yahoo.com,East,Silver
C2841,Edward Johnson,pauljohnson@yahoo.com,North,Gold
C2842,Dan Baker,ymartin@hotmail.com,South,Gold
C2843,Kelly Salazar,nancydaniels@gilmore.com,West,Gold
C2844,Shari Mitchell,daniel11@gmail.com,North,Platinum
C2845,Victoria Dickerson,suzannehernandez@yahoo.com,South,Silver
C2846,Luis Thomas,htaylor@hotmail.com,West,Bronze
C2847,Michael Martinez,aaronturner@case.com,South,Gold
C2848,Leslie Miller,santanachristopher@richard-robinson.com,South,Gold
C2849,Mark Caldwell,williamskaitlin@brown.biz,East,Bronze
C2850,Jessica Castillo,brian92@evans-mason.org,North,Bronze
C2851,Amanda Evans,hartamanda@lawson-craig.com,East,Gold
C2852,Derrick Robertson,carlsonbrandon@yahoo.com,West,Silver
